match_id,minute,homeTeam_name,awayTeam_name,homeGoals,awayGoals
227,42,Lecce,Udinese,0,1
227,43,Lecce,Udinese,0,1
227,44,Lecce,Udinese,0,1
227,45,Lecce,Udinese,0,1
227,46,Lecce,Udinese,0,1
227,47,Lecce,Udinese,0,1
227,48,Lecce,Udinese,0,1
227,49,Lecce,Udinese,0,1
227,50,Lecce,Udinese,0,1
227,51,Lecce,Udinese,0,1
227,52,Lecce,Udinese,0,1
227,53,Lecce,Udinese,0,1
227,54,Lecce,Udinese,0,1
227,55,Lecce,Udinese,0,1
227,56,Lecce,Udinese,0,1
227,57,Lecce,Udinese,0,1
227,58,Lecce,Udinese,0,1
227,59,Lecce,Udinese,0,1
227,60,Lecce,Udinese,0,1
227,61,Lecce,Udinese,0,1
227,62,Lecce,Udinese,0,1
227,63,Lecce,Udinese,0,1
227,64,Lecce,Udinese,0,1
227,65,Lecce,Udinese,0,1
227,66,Lecce,Udinese,0,1
227,67,Lecce,Udinese,0,1
227,68,Lecce,Udinese,0,1
227,69,Lecce,Udinese,0,1
227,70,Lecce,Udinese,0,1
227,71,Lecce,Udinese,0,1
227,72,Lecce,Udinese,0,1
227,73,Lecce,Udinese,0,1
227,74,Lecce,Udinese,0,1
227,75,Lecce,Udinese,0,1
227,76,Lecce,Udinese,0,1
227,77,Lecce,Udinese,0,1
227,78,Lecce,Udinese,0,1
227,79,Lecce,Udinese,0,1
227,80,Lecce,Udinese,0,1
227,81,Lecce,Udinese,0,1
227,82,Lecce,Udinese,0,1
227,83,Lecce,Udinese,0,1
227,84,Lecce,Udinese,0,1
227,85,Lecce,Udinese,0,1
227,86,Lecce,Udinese,0,1
227,87,Lecce,Udinese,0,1
227,88,Lecce,Udinese,0,1
227,89,Lecce,Udinese,0,1
227,90,Lecce,Udinese,0,1
228,1,Lecce,Venezia,0,0
228,2,Lecce,Venezia,0,0
228,3,Lecce,Venezia,0,0
228,4,Lecce,Venezia,0,0
228,5,Lecce,Venezia,0,0
228,6,Lecce,Venezia,0,0
228,7,Lecce,Venezia,0,0
228,8,Lecce,Venezia,0,0
228,9,Lecce,Venezia,0,0
228,10,Lecce,Venezia,0,0
228,11,Lecce,Venezia,0,0
228,12,Lecce,Venezia,0,0
228,13,Lecce,Venezia,0,0
228,14,Lecce,Venezia,0,0
228,15,Lecce,Venezia,0,0
228,16,Lecce,Venezia,0,0
228,17,Lecce,Venezia,0,0
228,18,Lecce,Venezia,0,0
228,19,Lecce,Venezia,0,0
228,20,Lecce,Venezia,0,0
228,21,Lecce,Venezia,0,0
228,22,Lecce,Venezia,0,0
228,23,Lecce,Venezia,0,0
228,24,Lecce,Venezia,0,0
228,25,Lecce,Venezia,0,0
228,26,Lecce,Venezia,0,0
228,27,Lecce,Venezia,0,0
228,28,Lecce,Venezia,0,0
228,29,Lecce,Venezia,0,0
228,30,Lecce,Venezia,0,0
228,31,Lecce,Venezia,0,0
228,32,Lecce,Venezia,0,0
228,33,Lecce,Venezia,0,0
228,34,Lecce,Venezia,0,0
228,35,Lecce,Venezia,0,0
228,36,Lecce,Venezia,0,0
228,37,Lecce,Venezia,0,0
228,38,Lecce,Venezia,0,0
228,39,Lecce,Venezia,0,0
228,40,Lecce,Venezia,0,0
228,41,Lecce,Venezia,0,0
228,42,Lecce,Venezia,0,0
